,I,II,III
4937,0.198,0.179,-0.02
4938,0.191,0.171,-0.02
4939,0.183,0.163,-0.02
4940,0.175,0.155,-0.02
4941,0.167,0.147,-0.02
4942,0.16,0.14,-0.02
4943,0.147,0.127,-0.02
4944,0.132,0.112,-0.02
4945,0.12,0.1,-0.02
4946,0.107,0.087,-0.02
4947,0.104,0.084,-0.02
4948,0.105,0.085,-0.02
4949,0.105,0.085,-0.02
4950,0.105,0.085,-0.02
4951,0.105,0.085,-0.02
4952,0.105,0.085,-0.02
4953,0.105,0.085,-0.02
4954,0.105,0.085,-0.02
4955,0.105,0.085,-0.02
4956,0.105,0.085,-0.02
4957,0.105,0.085,-0.02
4958,0.105,0.085,-0.02
4959,0.105,0.085,-0.02
4960,0.105,0.085,-0.02
4961,0.105,0.085,-0.02
4962,0.105,0.085,-0.02
4963,0.105,0.085,-0.02
4964,0.105,0.085,-0.02
4965,0.105,0.085,-0.02
4966,0.105,0.085,-0.02
4967,0.105,0.085,-0.02
4968,0.105,0.085,-0.02
4969,0.105,0.085,-0.02
4970,0.105,0.085,-0.02
4971,0.105,0.085,-0.02
4972,0.105,0.085,-0.02
4973,0.105,0.085,-0.02
4974,0.105,0.085,-0.02
4975,0.105,0.085,-0.02
4976,0.105,0.085,-0.02
4977,0.105,0.085,-0.02
4978,0.105,0.085,-0.02
4979,0.105,0.085,-0.02
4980,0.105,0.085,-0.02
4981,0.105,0.085,-0.02
4982,0.105,0.085,-0.02
4983,0.105,0.085,-0.02
4984,0.105,0.085,-0.02
4985,0.105,0.085,-0.02
4986,0.105,0.085,-0.02
4987,0.105,0.085,-0.02
4988,0.105,0.085,-0.02
4989,0.105,0.085,-0.02
4990,0.105,0.085,-0.02
4991,0.105,0.085,-0.02
4992,0.105,0.085,-0.02
4993,0.105,0.085,-0.02
4994,0.105,0.085,-0.02
4995,0.105,0.085,-0.02
4996,0.105,0.085,-0.02
4997,0.105,0.085,-0.02
4998,0.105,0.085,-0.02
4999,0.105,0.085,-0.02
